1.48379	0.102209
1.48539	0.102018
1.48693	0.10178
1.48851	0.101562
1.49016	0.10138
1.49183	0.101257
1.49341	0.101236
1.49485	0.101226
1.49624	0.101163
1.49764	0.10112
1.49904	0.10084
1.50037	0.100542
1.50168	0.100352
1.50298	0.100334
1.50433	0.100363
1.50565	0.100467
1.50707	0.100523
1.50857	0.100557
1.51011	0.100613
1.51151	0.100644
1.51278	0.100848
1.51404	0.101104
1.5154	0.101229
1.51673	0.101212
1.51802	0.101079
1.51936	0.100791
1.52066	0.100417
1.5219	0.10012
1.52316	0.0997799
1.52434	0.0992598
1.52547	0.0986114
1.52644	0.0978034
1.52741	0.0967603
1.5283	0.0955392
1.52929	0.0941226
1.53043	0.0925085
1.53172	0.090859
1.53312	0.0891761
1.53474	0.0876855
1.5366	0.0862782
1.53856	0.0848456
1.54042	0.083543
1.54209	0.0823998
1.54368	0.081456
1.54525	0.0806043
1.54668	0.0799783
1.54808	0.0795055
1.54946	0.0791717
1.55082	0.0789669
1.55217	0.0789887
1.55351	0.0790828
1.55483	0.079313
1.55612	0.0797381
1.55733	0.080264
1.55847	0.0808512
1.55954	0.0815174
1.56063	0.0820599
1.56159	0.082656
1.56266	0.0832644
1.56388	0.0838995
1.56531	0.0845015
1.56684	0.0850534
1.5683	0.0854155
1.56965	0.0857274
1.57091	0.0858677
1.57206	0.0860578
1.5731	0.0863063
1.57404	0.0866075
1.5748	0.0870723
1.57546	0.0875794
1.57609	0.0880739
1.57674	0.0886424
1.57758	0.0891911
1.57857	0.0897977
1.57954	0.0904367
1.58045	0.0910684
1.58135	0.0916848
1.5822	0.0923108
1.58296	0.0929242
1.58366	0.0935332
1.5844	0.0939813
1.58514	0.094367
1.58589	0.0946743
1.58667	0.095023
1.58754	0.0954587
1.58841	0.0958693
1.58936	0.0962396
1.59028	0.0965227
1.59111	0.0968086
1.59192	0.0969282
1.59279	0.0969762
1.59368	0.0970486
1.59467	0.0971028
1.59579	0.0971858
1.59695	0.0972643
1.59827	0.0973238
1.59964	0.0973476
1.6011	0.0973209
1.60246	0.097284
1.6038	0.0971775
1.60499	0.0971192
1.6061	0.0971875
1.60713	0.0973262
1.60803	0.097594
1.60897	0.0979411
1.60987	0.0983992
1.61076	0.0990108
1.61163	0.0996681
1.61258	0.100246
1.61355	0.100614
1.61458	0.100763
1.6156	0.100827
1.61652	0.100901
1.61748	0.100865
1.61834	0.100793
1.61919	0.100891
1.62007	0.101121
1.62091	0.101484
1.6217	0.101956
1.62248	0.102409
1.62321	0.102796
1.62402	0.103082
1.6249	0.103366
1.6257	0.103675
1.62645	0.103976
1.62726	0.104258
1.62811	0.104547
1.62899	0.104816
1.62988	0.105048
1.63084	0.105226
1.63182	0.105352
1.63286	0.105435
1.63395	0.105543
1.63509	0.105639
1.6363	0.105782
1.63738	0.105994
1.63841	0.106155
1.63938	0.10633
1.64032	0.106518
1.64126	0.106617
1.64219	0.106706
1.64313	0.106852
1.64407	0.10699
1.64509	0.107095
1.64613	0.107097
1.6472	0.106993
1.64826	0.106638
1.64927	0.106244
1.65018	0.105855
1.65102	0.105554
1.65175	0.105302
1.65241	0.105041
1.65308	0.104871
1.6537	0.104891
1.65424	0.104962
1.65481	0.105026
1.65541	0.104966
1.65603	0.104903
1.65674	0.10487
1.6575	0.104854
1.65816	0.104939
1.65877	0.105209
1.65941	0.105744
1.65998	0.106463
1.66058	0.107243
1.66121	0.108036
1.66185	0.10887
1.66254	0.109724
1.66332	0.110512
1.66411	0.111259
1.66486	0.111885
1.66551	0.112387
1.66614	0.112717
1.66673	0.11304
1.66723	0.113318
1.66766	0.113649
