1.403210885	0.1717378995	0.6065368217	0	0
1.403170478	0.1715560797	0.6368706441	0.001382	26.357
1.403269777	0.1708831761	0.6932622322	0.002619	39.387
1.40380365	0.169080071	0.7729714191	0.003859	37.28
1.403420422	0.1690419434	0.8222595172	0.011821	21.147
1.401430319	0.1679070493	0.8452455034	0.031922	7.491
1.398190715	0.1657428869	0.8442157592	0.064397	1.641
1.396072731	0.1660285473	0.843011482	0.097457	2.478
1.390647082	0.1669883418	0.8432209215	0.119848	2.967
1.39213704	0.1706127128	0.8449313442	0.130774	3.123
1.392053641	0.1728173058	0.8462752477	0.136105	3.136
1.39027501	0.1742825133	0.84671158	0.142791	3.197
1.391529973	0.1769551181	0.8463799675	0.149532	3.353
1.390879443	0.1796731391	0.8471828189	0.154468	3.479
1.392965556	0.1841861612	0.8476191512	0.155765	3.564
1.393342489	0.1846777321	0.848020577	0.15423	3.575
1.395535833	0.1844198011	0.8463276076	0.151528	3.331
1.391386628	0.1804183992	0.8435874407	0.148163	3.04
1.39891416	0.1761391856	0.8381245601	0.147203	3.023
1.400318622	0.1715925371	0.8327314927	0.147562	3.437
1.40288282	0.1667144164	0.8280016504	0.149146	3.877
1.404834046	0.166647013	0.8269719062	0.14963	3.985
1.40490361	0.1679569956	0.8273733319	0.149014	3.627
1.405480604	0.172103235	0.8282634498	0.148014	3.068
1.405917261	0.175798599	0.8280540103	0.146596	2.685
1.406636963	0.1799209629	0.8280889169	0.145228	2.781
1.407557824	0.182546462	0.8277573043	0.143576	3.371
1.408367329	0.1823084127	0.8268846397	0.142255	3.946
1.408983196	0.1802364045	0.8253312967	0.142	4.034
1.409448343	0.1791558953	0.8241095662	0.142781	3.498
1.408836131	0.1833559194	0.8250171374	0.143664	2.72
1.408679619	0.1913522371	0.8272337056	0.143411	2.281
1.408352688	0.2029229128	0.8312828694	0.142037	2.465
1.407026566	0.2097403322	0.8343546489	0.140668	3.115
1.405751702	0.2129451724	0.8366759368	0.139865	3.772
1.405749185	0.2124326534	0.8373915218	0.139328	4.102
1.4059731	0.211525347	0.8373915218	0.138649	4.005
1.407186935	0.2091340022	0.836152338	0.137963	3.546
1.408216189	0.2067877808	0.8335692508	0.137279	2.938
1.408008063	0.2046592091	0.8304102048	0.136032	2.597
1.407695067	0.2042003417	0.828036557	0.133371	2.743
1.407503105	0.205450239	0.8276351313	0.129767	3.16
1.406940547	0.2076908267	0.8287695953	0.127142	3.232
1.405926238	0.2104430422	0.8302356719	0.127609	2.765
1.405044192	0.2130794699	0.830480018	0.130197	2.117
1.404353115	0.2156407482	0.8287695953	0.131283	1.853
1.404647521	0.2162420535	0.8256803625	0.129442	2.134
1.404398558	0.2135880008	0.8219453579	0.126829	2.724
1.403571271	0.2087266096	0.8186466856	0.127038	3.415
1.404456054	0.2047212069	0.8159937852	0.129516	3.962
1.405410517	0.1982064103	0.8121889674	0.13263	4.303
1.407038052	0.1900218723	0.8073020455	0.134706	4.252
1.408333466	0.1808395622	0.8013330195	0.135166	3.846
1.40954081	0.178038633	0.7984881328	0.133793	3.277
1.409091228	0.1791325661	0.797964534	0.131295	2.906
1.408783848	0.182258332	0.7984183196	0.12976	3.054
1.409393509	0.1774497193	0.7938630103	0.129614	3.572
1.410098781	0.1698365401	0.7891506213	0.13029	4.092
1.411193764	0.1567234487	0.781558439	0.130632	4.144
1.411908016	0.1511372568	0.7783644865	0.129752	3.692
1.413863254	0.1410105185	0.7710341037	0.127663	2.93
1.414130388	0.1435791511	0.7707199444	0.125536	2.317
1.411860217	0.1499271321	0.7730412323	0.124225	2.132
1.409124924	0.1664018349	0.7822565707	0.124498	2.46
1.408217391	0.1774210522	0.7885746626	0.125251	3.22
1.405776569	0.1840845872	0.7941597162	0.126485	4.048
1.406414048	0.1880233382	0.7981565202	0.127304	4.591
1.406141644	0.1884321802	0.8010537668	0.126901	4.488
1.405462781	0.1852040189	0.8002858219	0.126144	3.868
1.405302984	0.1816603312	0.7974758418	0.125544	3.236
1.404438955	0.180235999	0.7960272185	0.126004	2.997
1.402859216	0.1845414918	0.7981216136	0.126774	3.177
1.400854677	0.1904280404	0.802083511	0.127759	3.541
1.399099836	0.1949026071	0.8057836091	0.129586	3.9
1.398587931	0.1964520779	0.8077558311	0.132172	4.212
1.399055023	0.195921975	0.8087332155	0.135463	4.161
1.399721514	0.1948395767	0.8085586826	0.137682	3.585
1.400666735	0.1933674382	0.806673727	0.137879	2.727
1.402622596	0.1925244818	0.8030085356	0.136172	2.21
1.402117467	0.1904955553	0.7988895585	0.134362	2.424
1.401564455	0.1898410518	0.7964460976	0.133724	3.04
1.40037468	0.1909473171	0.7965682706	0.133464	3.676
1.399519679	0.1952451219	0.7995353303	0.132287	4.081
1.39834492	0.2010425308	0.8039161068	0.129048	4.307
1.397795178	0.2060397316	0.8081921634	0.124054	4.345
1.397013223	0.2052660737	0.8104087316	0.119702	4.064
1.396747393	0.2006114174	0.8096233334	0.121385	3.559
1.396351769	0.193377902	0.8056439827	0.13081	3.062
1.398521056	0.187126425	0.8000240225	0.144188	2.878
1.403259393	0.1850010522	0.7946658617	0.152755	2.989
1.405134684	0.1836778457	0.7918035218	0.153163	3.023
1.406690642	0.1859485528	0.7906166979	0.148985	2.844
1.407343018	0.1891943177	0.7904072584	0.145269	2.629
1.407487528	0.1926645212	0.790145459	0.144849	2.571
1.408270908	0.1959750326	0.789970926	0.145762	2.715
1.408618811	0.1988263368	0.7899011129	0.14663	2.845
1.41020763	0.1998463891	0.7886968357	0.146317	2.927
1.41220313	0.1994522109	0.7868118801	0.1451	2.882
1.41368745	0.1978770143	0.7837575539	0.143512	2.686
1.414180675	0.1972431244	0.7812617331	0.142404	2.611
1.414877764	0.1979534208	0.7795687637	0.142457	2.937
1.415868874	0.2001434677	0.7804937882	0.143669	3.637
1.417003378	0.2040048591	0.7833212216	0.144869	4.198
1.4167753	0.2080962207	0.7871434926	0.144784	4.156
1.41689844	0.2116314824	0.7895345937	0.143869	4.189
1.416954142	0.2142622111	0.7919606014	0.143479	4.671
1.417151453	0.2153971934	0.7945436887	0.144828	5.454
1.419190294	0.2162030875	0.7981739735	0.14701	5.561
1.420798181	0.2151976277	0.7996400501	0.148543	4.895
1.422730429	0.2136990966	0.7999367561	0.149031	4.203
1.42501028	0.2139619072	0.7994131573	0.148834	3.742
1.426571684	0.2157142662	0.800111289	0.148324	3.61
1.42763512	0.2184765685	0.8011759398	0.147391	3.518
1.428351445	0.2214981473	0.8027118296	0.146231	3.721
1.428935096	0.2243976906	0.8044746121	0.145481	4.355
1.428584734	0.2271949411	0.8077383778	0.145449	5.181
1.429460655	0.2295131025	0.8118748082	0.146077	5.552
1.430398945	0.2306053671	0.8157145325	0.146901	4.997
1.43178552	0.2301045888	0.8163777576	0.147081	3.912
1.434186872	0.2277992455	0.8136899506	0.146432	3.207
1.433130761	0.2243825083	0.809780413	0.145418	3.084
1.437411475	0.2224642072	0.8073544054	0.145133	3.223
1.439535324	0.2245705673	0.8075638449	0.145834	3.242
1.443490394	0.2286937983	0.8091520945	0.146613	3.119
1.4464112	0.2326830372	0.8103912783	0.146732	2.913
1.448357021	0.234502285	0.8099200394	0.145618	2.71
1.450558676	0.2335561846	0.807808191	0.144107	2.706
1.453302104	0.232912306	0.8052774636	0.142793	2.939
1.454034685	0.2332721032	0.8033052415	0.142233	3.286
1.453750074	0.2345076614	0.8022754973	0.142403	3.553
1.454071471	0.2336854701	0.8015773656	0.142319	3.598
1.451081538	0.2318573843	0.8005476213	0.141073	3.262
1.45044002	0.2304044823	0.7986626657	0.138392	2.685
1.44751511	0.2304273189	0.7971616826	0.136065	2.371
1.445799832	0.2334809577	0.7973711221	0.135449	2.68
1.443862999	0.238675283	0.7999367561	0.136143	3.456
1.444183909	0.2430100645	0.8032354284	0.136534	4.047
1.444270259	0.2435484559	0.8049807576	0.135981	4.105
1.445972282	0.240841865	0.8041255463	0.135295	3.627
1.44808118	0.2367829179	0.8012632063	0.135296	3.052
1.4494737	0.2339678181	0.7984532262	0.135777	2.652
1.450788084	0.2338678027	0.7961319383	0.135827	2.826
1.452367966	0.2352564552	0.7955385264	0.134463	3.308
1.45260032	0.234417407	0.795276727	0.132059	3.945
1.452390158	0.233760295	0.7970395095	0.130016	4.275
1.451874756	0.2344224843	0.7991688112	0.128876	4.171
1.451137066	0.2370985692	0.8025896565	0.12844	3.662
1.451529833	0.240553378	0.8036717607	0.127931	2.849
1.451452494	0.240404238	0.8020660578	0.128043	2.421
1.451872756	0.2363816315	0.7971791358	0.129139	2.6
1.452775157	0.230557367	0.7924667469	0.13059	3.427
1.454042975	0.2263238337	0.789970926	0.131494	4.152
1.454601824	0.2247630157	0.7906341512	0.131533	4.344
1.454668533	0.226080629	0.7929728924	0.130966	3.922
1.453866672	0.2293749608	0.7956257928	0.12951	3.271
1.453506944	0.2331923436	0.7973885754	0.127186	2.742
1.452051311	0.2359749547	0.797964534	0.125101	2.569
1.451415523	0.2368609116	0.7973885754	0.124694	2.837
1.451045892	0.2356385494	0.7965682706	0.126369	3.476
1.451800429	0.2327124924	0.795817779	0.128946	4.249
1.453347105	0.2285089644	0.7951371006	0.130589	4.599
1.454906954	0.2233874538	0.7937582905	0.13043	4.241
1.456517622	0.2194427185	0.7921351343	0.128845	3.43
1.455727688	0.2189066862	0.7912624697	0.127397	2.797
1.454814074	0.2219995574	0.791820975	0.127842	2.747
1.45423891	0.2260503634	0.7934092247	0.130361	3.029
1.454444099	0.2287826862	0.7947531282	0.134054	3.44
1.455486987	0.2300124694	0.7955385264	0.136837	4.017
1.456072326	0.228641758	0.7961319383	0.138103	4.616
1.458720388	0.2258646545	0.7964286443	0.13758	4.846
1.459934328	0.2223805915	0.7960970317	0.134584	4.25
1.461327181	0.2199559322	0.7941597162	0.129934	3.303
1.461299683	0.2173379712	0.7923271205	0.125347	2.797
1.458795078	0.2184707941	0.7920827744	0.123475	3.025
1.457705815	0.2220583671	0.7946658617	0.123801	3.735
1.45663406	0.2264305415	0.7992560777	0.124717	4.224
1.456153116	0.229940237	0.8037764804	0.12415	4.266
1.454889175	0.2312599321	0.8067086336	0.121022	3.784
1.454399366	0.2301912381	0.8067435401	0.117223	3.13
1.452806432	0.2264064387	0.804649145	0.115966	2.706
1.451300524	0.2221906936	0.801664632	0.120177	2.73
1.451737159	0.2191685707	0.7993084375	0.127566	3.143
1.451714591	0.2177328417	0.7984706795	0.133724	3.629
1.453459595	0.2177497076	0.7988546519	0.134867	3.911
1.454112386	0.2192176725	0.8003556351	0.133049	3.733
1.453314176	0.2202189149	0.8016297254	0.1325	3.173
1.452085904	0.2200911196	0.8021358709	0.135821	2.535
1.45360499	0.2235493488	0.8006523411	0.141967	2.281
1.454538208	0.2233607122	0.7975805616	0.147693	2.543
1.455891148	0.2211125509	0.7933568648	0.152601	3.156
1.459327718	0.219452835	0.7899883793	0.154242	3.819
1.460836406	0.218027487	0.7887666489	0.152668	4.232
1.462479312	0.2207890186	0.7904247116	0.148469	4.23
1.463960304	0.2237415295	0.7933045049	0.144475	3.858
1.463474488	0.2273604516	0.795992312	0.14268	3.513
1.464144854	0.2297952316	0.7976503747	0.142609	3.532
1.464589537	0.232643891	0.7994829705	0.143645	3.871
1.465389907	0.2340696204	0.801664632	0.14475	4.191
1.467723228	0.2352064509	0.8037241205	0.145488	4.411
1.469041207	0.2337325324	0.8044571588	0.145738	4.623
1.472196906	0.2277880133	0.8024500302	0.145817	4.806
1.47563263	0.2180314233	0.7985928525	0.145741	4.666
1.479371836	0.2084267369	0.7937931971	0.145717	4.174
1.481753622	0.2049513745	0.7917511619	0.145671	3.701
1.482338223	0.2060220216	0.7923620271	0.145933	3.539
1.482881992	0.2106512625	0.7950149276	0.1461	3.617
1.483877808	0.2136909445	0.7965682706	0.145561	3.592
1.485001404	0.2138940776	0.7964286443	0.144525	3.466
1.485932622	0.2122458048	0.7952418204	0.144138	3.474
1.487377231	0.2117784894	0.7947880348	0.145063	3.717
1.48872156	0.2117788231	0.7952418204	0.146894	3.952
1.490284988	0.2118784817	0.7958003257	0.148404	3.856
1.491687042	0.2111361765	0.7952418204	0.148679	3.54
1.492719854	0.2109892195	0.7944215156	0.147255	3.301
1.492896163	0.2117620867	0.7942469827	0.145071	3.335
1.492998358	0.2149053785	0.7957479659	0.143672	3.517
1.491617196	0.2190445447	0.79826124	0.143922	3.658
1.491379406	0.2235183928	0.8012632063	0.144991	3.649
1.489840294	0.2271629277	0.8036368541	0.145222	3.424
1.490904793	0.2306989771	0.8045967852	0.144073	3.043
1.501950318	0.2329671589	0.8037764804	0.14207	2.734
1.502018746	0.2343766386	0.8020136979	0.141377	2.809
1.505035204	0.2346624575	0.8011759398	0.142271	3.219
1.506243716	0.2350841015	0.8018740715	0.144038	3.696
1.506731701	0.2372903964	0.8039161068	0.145034	4.008
1.507615441	0.2383574964	0.8064119276	0.144942	3.996
1.507381744	0.2404822145	0.8089601083	0.144405	3.781
1.507970724	0.2442805733	0.8114908357	0.143106	3.492
1.508949634	0.2473482008	0.8135154176	0.140957	3.468
1.509610203	0.2495872689	0.8154178265	0.138243	3.671
1.510435639	0.2492872583	0.8161857714	0.136486	3.756
1.510625158	0.2456119688	0.8158367056	0.136574	3.584
1.512030065	0.2424954799	0.8139168434	0.138032	3.189
1.511158978	0.2417956692	0.8116653686	0.139106	2.893
1.511615289	0.2421018607	0.8095709735	0.139263	2.925
1.510517009	0.2441742248	0.8090997346	0.139382	3.414
1.50978798	0.2463786896	0.8107752507	0.140399	4.154
1.509537261	0.2504949803	0.8150338541	0.141798	4.793
1.510495008	0.2549843891	0.8201476688	0.141805	4.949
1.512015955	0.2559030516	0.8229401956	0.140144	4.562
1.514650287	0.2517882496	0.8216661053	0.137871	3.718
1.516756829	0.2424228893	0.8155574529	0.136203	2.71
1.518427164	0.2343747777	0.8084365095	0.135839	2.818
1.52007266	0.229753089	0.8041255463	0.135817	3.734
1.520263991	0.2287088075	0.8039859199	0.135576	4.685
1.520215576	0.2297838819	0.807092606	0.134854	4.028
1.519610945	0.2314174203	0.8081747101	0.133976	2.587
1.519551865	0.2333124758	0.8085761359	0.133532	1.929
1.51935922	0.2361422008	0.807511485	0.132162	2.678
1.519329831	0.2387081913	0.8092568143	0.129519	4.386
1.519832194	0.240145231	0.8116653686	0.125869	5.003
1.519498729	0.2381755938	0.8133932446	0.123358	4.065
1.520208118	0.2340839349	0.8120144345	0.122927	1.86
1.521185645	0.228408094	0.8088902951	0.123636	0.804
1.521225352	0.2245840995	0.8081747101	0.123582	0.973
1.520240591	0.2239653937	0.8104261849	0.124067	1.74
1.519067499	0.2276490182	0.8151036673	0.126188	3.487
1.51675762	0.2317319783	0.8204618281	0.129997	4.988
1.517651014	0.2376308983	0.8243713656	0.13224	6.094
1.51703594	0.2375611183	0.8278620241	0.131131	3.963
1.517804667	0.2356361934	0.82677992	0.128824	0.58
1.519125196	0.2300744906	0.8236557806	0.126475	2.329
1.520286134	0.2205931766	0.815801799	0.125962	3.739
1.522276138	0.2083897015	0.807808191	0.12592	2.523
1.522804828	0.1992843244	0.8028340026	0.126196	1.325
1.523958533	0.1941854942	0.8004778081	0.125986	0.32
